Home_Team_ID,Game_ID,GAME_DATE,HOME_TEAM_ABBR,VISITOR_TEAM_ABBR,WL,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
1610612737,0022301104,2024-04-03,ATL,DET,,,,,0,7,13,0.538,0,1,0.0,1,2,0.5,2,8,10,3,2,2,2,0,15
1610612737,0022301091,2024-04-01,ATL,CHI,W,35.0,40.0,0.467,240,41,82,0.5,19,40,0.475,12,18,0.667,8,37,45,29,4,5,14,21,113
1610612737,0022301076,2024-03-30,ATL,MIL,L,34.0,40.0,0.459,240,42,92,0.457,14,35,0.4,15,18,0.833,9,30,39,24,5,3,11,26,113
1610612737,0022301060,2024-03-28,ATL,BOS,W,34.0,39.0,0.466,265,51,104,0.49,15,44,0.341,6,10,0.6,17,36,53,24,5,5,11,17,123
1610612737,0022301051,2024-03-27,ATL,POR,W,33.0,39.0,0.458,240,44,85,0.518,16,41,0.39,16,20,0.8,8,33,41,23,12,9,16,17,120
1610612737,0022301034,2024-03-25,ATL,BOS,W,32.0,39.0,0.451,240,46,87,0.529,18,36,0.5,10,17,0.588,15,29,44,30,5,3,13,18,120
1610612737,0022301021,2024-03-23,ATL,CHA,W,31.0,39.0,0.443,240,50,90,0.556,20,42,0.476,12,14,0.857,11,32,43,40,9,5,8,14,132
1610612737,0022301010,2024-03-21,ATL,PHX,L,30.0,39.0,0.435,240,40,91,0.44,12,35,0.343,23,29,0.793,12,24,36,27,11,3,8,23,115
1610612737,0022300990,2024-03-18,ATL,LAL,L,30.0,38.0,0.441,240,42,98,0.429,9,41,0.22,12,15,0.8,12,30,42,32,8,5,9,14,105
1610612737,0022300982,2024-03-17,ATL,LAC,W,30.0,37.0,0.448,240,41,84,0.488,17,34,0.5,11,12,0.917,10,35,45,32,10,7,14,22,110
1610612737,0022300966,2024-03-15,ATL,UTA,L,29.0,37.0,0.439,240,41,92,0.446,20,39,0.513,20,27,0.741,11,30,41,32,7,5,9,16,122
1610612737,0022300953,2024-03-13,ATL,POR,L,29.0,36.0,0.446,240,38,88,0.432,14,39,0.359,12,18,0.667,13,25,38,19,11,6,14,23,102
1610612737,0022300925,2024-03-10,ATL,NOP,L,29.0,35.0,0.453,240,38,91,0.418,17,46,0.37,10,13,0.769,12,29,41,28,6,4,11,15,103
1610612737,0022300913,2024-03-08,ATL,MEM,W,29.0,34.0,0.46,240,37,87,0.425,15,35,0.429,10,15,0.667,15,32,47,21,9,5,14,20,99
1610612737,0022300895,2024-03-06,ATL,CLE,W,28.0,34.0,0.452,240,43,84,0.512,11,30,0.367,15,20,0.75,8,34,42,27,7,3,9,17,112
1610612737,0022300889,2024-03-05,ATL,NYK,W,27.0,34.0,0.443,240,44,87,0.506,10,31,0.323,18,23,0.783,13,38,51,26,6,5,14,13,116
1610612737,0022300866,2024-03-02,ATL,BKN,L,26.0,34.0,0.433,240,37,87,0.425,11,34,0.324,17,23,0.739,12,30,42,23,4,4,11,19,102
1610612737,0022300851,2024-02-29,ATL,BKN,L,26.0,33.0,0.441,240,37,86,0.43,8,28,0.286,15,21,0.714,8,31,39,18,3,8,11,14,97
1610612737,0022300835,2024-02-27,ATL,UTA,W,26.0,32.0,0.448,240,46,93,0.495,12,32,0.375,20,23,0.87,15,40,55,27,8,8,17,15,124
1610612737,0022300821,2024-02-25,ATL,ORL,W,25.0,32.0,0.439,240,41,90,0.456,12,29,0.414,15,17,0.882,9,35,44,31,10,3,9,17,109
1610612737,0022300804,2024-02-23,ATL,TOR,L,24.0,32.0,0.429,240,46,106,0.434,12,39,0.308,17,24,0.708,20,34,54,27,5,4,9,11,121
1610612737,0022300777,2024-02-14,ATL,CHA,L,24.0,31.0,0.436,240,36,89,0.404,9,38,0.237,18,20,0.9,15,30,45,23,5,6,16,20,99
1610612737,0022300763,2024-02-12,ATL,CHI,L,24.0,30.0,0.444,240,44,94,0.468,14,43,0.326,24,29,0.828,15,34,49,33,4,3,11,20,126
1610612737,0022300754,2024-02-10,ATL,HOU,W,24.0,29.0,0.453,240,40,88,0.455,14,41,0.341,28,37,0.757,9,32,41,25,7,8,11,18,122
1610612737,0022300742,2024-02-09,ATL,PHI,W,23.0,29.0,0.442,240,42,81,0.519,16,36,0.444,27,33,0.818,9,31,40,31,4,9,13,19,127
1610612737,0022300729,2024-02-07,ATL,BOS,L,22.0,29.0,0.431,240,43,102,0.422,13,41,0.317,18,20,0.9,13,36,49,24,8,2,9,13,117
1610612737,0022300716,2024-02-05,ATL,LAC,L,22.0,28.0,0.44,240,51,95,0.537,20,39,0.513,22,27,0.815,13,26,39,35,5,4,11,22,144
1610612737,0022300699,2024-02-03,ATL,GSW,W,22.0,27.0,0.449,265,55,114,0.482,14,43,0.326,17,22,0.773,16,41,57,27,5,4,8,20,141
1610612737,0022300690,2024-02-02,ATL,PHX,W,21.0,27.0,0.438,240,49,95,0.516,17,44,0.386,14,18,0.778,12,31,43,29,7,4,9,13,129
1610612737,0022300669,2024-01-30,ATL,LAL,W,20.0,27.0,0.426,240,53,101,0.525,16,38,0.421,16,18,0.889,12,34,46,32,10,2,12,18,138
1610612737,0022300653,2024-01-28,ATL,TOR,W,19.0,27.0,0.413,240,44,95,0.463,6,27,0.222,32,40,0.8,20,31,51,27,7,4,14,21,126
1610612737,0022300634,2024-01-26,ATL,DAL,L,18.0,27.0,0.4,240,51,97,0.526,15,34,0.441,26,30,0.867,12,24,36,32,7,2,7,24,143
1610612737,0022300626,2024-01-24,ATL,GSW,L,18.0,26.0,0.409,240,39,94,0.415,14,43,0.326,20,26,0.769,13,32,45,30,7,2,10,16,112
1610612737,0022300613,2024-01-22,ATL,SAC,L,18.0,25.0,0.419,240,36,93,0.387,14,40,0.35,21,27,0.778,13,37,50,19,2,7,12,19,107
1610612737,0022300595,2024-01-20,ATL,CLE,L,18.0,24.0,0.429,240,37,93,0.398,11,38,0.289,10,15,0.667,11,34,45,25,5,4,11,15,95
1610612737,0022300587,2024-01-19,ATL,MIA,W,18.0,23.0,0.439,240,40,87,0.46,15,35,0.429,14,17,0.824,9,29,38,23,6,2,13,20,109
1610612737,0022300570,2024-01-17,ATL,ORL,W,17.0,23.0,0.425,240,39,76,0.513,8,25,0.32,20,22,0.909,10,31,41,21,8,2,23,17,106
1610612737,0022300559,2024-01-15,ATL,SAS,W,16.0,23.0,0.41,240,40,93,0.43,13,38,0.342,16,21,0.762,13,44,57,24,8,6,16,19,109
1610612737,0022300543,2024-01-13,ATL,WAS,L,15.0,23.0,0.395,240,32,93,0.344,11,40,0.275,24,33,0.727,16,34,50,21,9,7,14,20,99
1610612737,0022300533,2024-01-12,ATL,IND,L,15.0,22.0,0.405,240,40,89,0.449,11,30,0.367,17,23,0.739,12,16,28,25,14,2,14,13,108
1610612737,0022300521,2024-01-10,ATL,PHI,W,15.0,21.0,0.417,265,48,102,0.471,12,34,0.353,31,42,0.738,16,39,55,32,6,8,12,21,139
1610612737,0022300499,2024-01-07,ATL,ORL,L,14.0,21.0,0.4,265,42,91,0.462,9,30,0.3,17,29,0.586,8,42,50,21,9,10,12,23,110
1610612737,0022300480,2024-01-05,ATL,IND,L,14.0,20.0,0.412,240,40,93,0.43,10,42,0.238,26,30,0.867,14,25,39,21,6,3,14,11,116
1610612737,0022300467,2024-01-03,ATL,OKC,W,14.0,19.0,0.424,240,48,95,0.505,14,39,0.359,31,33,0.939,15,34,49,30,8,5,11,21,141
1610612737,0022300445,2023-12-31,ATL,WAS,W,13.0,19.0,0.406,240,47,95,0.495,12,32,0.375,24,37,0.649,12,46,58,27,5,3,12,18,130
1610612737,0022300431,2023-12-29,ATL,SAC,L,12.0,19.0,0.387,240,37,94,0.394,15,43,0.349,21,25,0.84,18,33,51,29,9,4,15,16,110
1610612737,0022300408,2023-12-26,ATL,CHI,L,12.0,18.0,0.4,240,41,89,0.461,13,45,0.289,18,21,0.857,12,28,40,24,6,3,15,21,113
1610612737,0022300393,2023-12-23,ATL,MEM,L,12.0,17.0,0.414,240,45,96,0.469,13,43,0.302,16,20,0.8,13,28,41,28,8,5,10,22,119
1610612737,0022300384,2023-12-22,ATL,MIA,L,12.0,16.0,0.429,240,42,96,0.438,19,54,0.352,10,14,0.714,12,31,43,29,9,2,13,23,113
1610612737,0022300371,2023-12-20,ATL,HOU,W,12.0,15.0,0.444,240,47,91,0.516,17,40,0.425,23,28,0.821,12,32,44,31,4,3,9,18,134
1610612737,0022300352,2023-12-18,ATL,DET,W,11.0,15.0,0.423,240,46,85,0.541,16,36,0.444,22,27,0.815,11,29,40,25,6,10,17,24,130
1610612737,0022300336,2023-12-16,ATL,CLE,L,10.0,15.0,0.4,240,41,85,0.482,15,36,0.417,22,25,0.88,6,28,34,21,5,4,11,21,119
1610612737,0022300330,2023-12-15,ATL,TOR,W,10.0,14.0,0.417,240,52,101,0.515,16,41,0.39,5,6,0.833,16,39,55,34,4,4,12,19,125
1610612737,0022300313,2023-12-13,ATL,TOR,L,9.0,14.0,0.391,240,48,100,0.48,18,41,0.439,14,19,0.737,13,29,42,32,9,8,7,18,128
1610612737,0022300296,2023-12-11,ATL,DEN,L,9.0,13.0,0.409,240,44,96,0.458,17,44,0.386,17,18,0.944,13,22,35,25,9,2,10,21,122
1610612737,0022301218,2023-12-08,ATL,PHI,L,9.0,12.0,0.429,240,41,104,0.394,13,39,0.333,19,21,0.905,23,32,55,20,3,4,13,23,114
1610612737,0022301209,2023-12-06,ATL,BKN,L,9.0,11.0,0.45,240,42,94,0.447,12,35,0.343,17,18,0.944,11,38,49,25,5,4,12,23,113
1610612737,0022300286,2023-12-02,ATL,MIL,L,9.0,10.0,0.474,240,45,101,0.446,15,38,0.395,16,21,0.762,15,25,40,23,11,4,11,14,121
1610612737,0022300272,2023-11-30,ATL,SAS,W,9.0,9.0,0.5,240,49,96,0.51,14,33,0.424,25,29,0.862,8,29,37,24,14,2,10,25,137
1610612737,0022300055,2023-11-28,ATL,CLE,L,8.0,9.0,0.471,240,35,101,0.347,13,44,0.295,22,24,0.917,14,30,44,21,9,3,10,16,105
1610612737,0022300246,2023-11-26,ATL,BOS,L,8.0,8.0,0.5,240,36,88,0.409,19,53,0.358,12,19,0.632,11,32,43,15,5,4,15,17,103
1610612737,0022300241,2023-11-25,ATL,WAS,W,8.0,7.0,0.533,240,52,102,0.51,18,37,0.486,14,20,0.7,17,32,49,29,13,2,9,15,136
1610612737,0022300227,2023-11-22,ATL,BKN,W,7.0,7.0,0.5,265,51,116,0.44,18,49,0.367,27,29,0.931,22,36,58,24,10,8,14,18,147
1610612737,0022300039,2023-11-21,ATL,IND,L,6.0,7.0,0.462,240,57,95,0.6,15,31,0.484,23,28,0.821,12,27,39,28,8,4,15,23,152
1610612737,0022300029,2023-11-17,ATL,PHI,L,6.0,6.0,0.5,240,40,89,0.449,12,33,0.364,24,30,0.8,14,25,39,24,8,4,13,20,116
1610612737,0022300193,2023-11-15,ATL,NYK,L,6.0,5.0,0.545,240,41,75,0.547,12,31,0.387,20,26,0.769,6,24,30,28,11,6,15,20,114
1610612737,0022300018,2023-11-14,ATL,DET,W,6.0,4.0,0.6,240,45,87,0.517,12,33,0.364,24,26,0.923,10,31,41,28,9,7,14,19,126
1610612737,0022300175,2023-11-11,ATL,MIA,L,5.0,4.0,0.556,240,38,87,0.437,18,46,0.391,15,18,0.833,15,33,48,23,6,6,21,19,109
1610612737,0022300172,2023-11-09,ATL,ORL,W,5.0,3.0,0.625,240,41,85,0.482,15,39,0.385,23,30,0.767,8,28,36,22,13,7,17,25,120
1610612737,0022300155,2023-11-06,ATL,OKC,L,4.0,3.0,0.571,240,38,102,0.373,14,42,0.333,27,32,0.844,25,34,59,27,8,3,15,16,117
1610612737,0022300135,2023-11-04,ATL,NOP,W,4.0,2.0,0.667,240,45,93,0.484,14,41,0.341,19,24,0.792,19,33,52,28,4,6,11,16,123
1610612737,0022300117,2023-11-01,ATL,WAS,W,3.0,2.0,0.6,240,46,92,0.5,9,32,0.281,29,32,0.906,14,43,57,26,8,3,20,16,130
1610612737,0022300104,2023-10-30,ATL,MIN,W,2.0,2.0,0.5,240,48,86,0.558,14,30,0.467,17,18,0.944,4,32,36,28,6,7,9,12,127
1610612737,0022300097,2023-10-29,ATL,MIL,W,1.0,2.0,0.333,240,47,93,0.505,15,37,0.405,18,22,0.818,13,33,46,32,15,2,17,17,127
1610612737,0022300079,2023-10-27,ATL,NYK,L,0.0,2.0,0.0,240,42,87,0.483,12,32,0.375,24,30,0.8,9,35,44,28,7,6,14,20,120
1610612737,0022300063,2023-10-25,ATL,CHA,L,0.0,1.0,0.0,240,39,93,0.419,5,29,0.172,27,33,0.818,12,30,42,24,12,1,12,19,110
1610612738,0022301105,2024-04-03,BOS,OKC,,,,,0,6,12,0.5,2,6,0.333,0,0,0.0,2,3,5,4,0,1,1,0,14
1610612738,0022301087,2024-04-01,BOS,CHA,W,59.0,16.0,0.787,240,43,89,0.483,19,53,0.358,13,16,0.813,11,40,51,28,3,3,10,15,118
1610612738,0022301074,2024-03-30,BOS,NOP,W,58.0,16.0,0.784,240,39,82,0.476,15,37,0.405,11,12,0.917,8,43,51,27,7,7,12,13,104
1610612738,0022301060,2024-03-28,BOS,ATL,L,57.0,16.0,0.781,265,45,94,0.479,14,36,0.389,18,21,0.857,9,34,43,28,7,6,12,15,122
1610612738,0022301034,2024-03-25,BOS,ATL,L,57.0,15.0,0.792,240,47,95,0.495,11,38,0.289,13,19,0.684,12,26,38,21,7,8,7,16,118
1610612738,0022301023,2024-03-23,BOS,CHI,W,57.0,14.0,0.803,240,44,86,0.512,21,48,0.438,15,17,0.882,12,29,41,28,5,3,12,9,124
1610612738,0022301011,2024-03-22,BOS,DET,W,56.0,14.0,0.8,240,47,89,0.528,16,45,0.356,19,27,0.704,8,27,35,31,9,5,7,15,129
1610612738,0022300998,2024-03-20,BOS,MIL,W,55.0,14.0,0.797,240,40,85,0.471,18,40,0.45,24,29,0.828,11,26,37,25,6,5,9,18,122
1610612738,0022300984,2024-03-18,BOS,DET,W,54.0,14.0,0.794,240,43,95,0.453,22,49,0.449,11,13,0.846,15,38,53,30,8,8,9,9,119
1610612738,0022300980,2024-03-17,BOS,WAS,W,53.0,14.0,0.791,240,43,87,0.494,24,50,0.48,20,24,0.833,12,31,43,30,9,6,14,17,130
1610612738,0022300955,2024-03-14,BOS,PHX,W,52.0,14.0,0.788,240,47,89,0.528,25,50,0.5,8,11,0.727,6,27,33,31,12,5,8,13,127
1610612738,0022300943,2024-03-12,BOS,UTA,W,51.0,14.0,0.785,240,43,92,0.467,20,49,0.408,17,19,0.895,14,32,46,25,5,8,8,14,123
1610612738,0022300938,2024-03-11,BOS,POR,W,50.0,14.0,0.781,240,49,100,0.49,15,40,0.375,8,12,0.667,14,31,45,34,7,10,3,11,121
1610612738,0022300920,2024-03-09,BOS,PHX,W,49.0,14.0,0.778,240,46,94,0.489,15,39,0.385,10,13,0.769,13,30,43,29,7,4,12,12,117
1610612738,0022300906,2024-03-07,BOS,DEN,L,48.0,14.0,0.774,240,41,91,0.451,11,38,0.289,16,25,0.64,13,34,47,24,6,3,12,18,109
1610612738,0022300886,2024-03-05,BOS,CLE,L,48.0,13.0,0.787,240,39,93,0.419,15,38,0.395,11,12,0.917,14,39,53,24,6,9,13,13,104
1610612738,0022300872,2024-03-03,BOS,GSW,W,48.0,12.0,0.8,240,53,96,0.552,25,49,0.51,9,11,0.818,7,44,51,35,10,5,7,19,140
1610612738,0022300859,2024-03-01,BOS,DAL,W,47.0,12.0,0.797,240,52,94,0.553,21,43,0.488,13,13,1.0,9,38,47,33,4,8,9,15,138
1610612738,0022300836,2024-02-27,BOS,PHI,W,46.0,12.0,0.793,240,39,74,0.527,5,22,0.227,34,37,0.919,9,47,56,21,7,9,14,16,117
1610612738,0022300816,2024-02-24,BOS,NYK,W,45.0,12.0,0.789,240,46,81,0.568,15,35,0.429,9,12,0.75,11,25,36,27,8,4,7,16,116
1610612738,0022300797,2024-02-22,BOS,CHI,W,44.0,12.0,0.786,240,45,83,0.542,23,47,0.489,16,21,0.762,5,31,36,27,10,11,13,16,129
1610612738,0022300780,2024-02-14,BOS,BKN,W,43.0,12.0,0.782,240,52,91,0.571,22,45,0.489,10,12,0.833,10,41,51,32,6,5,8,13,136
1610612738,0022300771,2024-02-13,BOS,BKN,W,42.0,12.0,0.778,240,43,83,0.518,15,37,0.405,17,23,0.739,7,32,39,31,6,1,13,24,118
1610612738,0022300759,2024-02-11,BOS,MIA,W,41.0,12.0,0.774,240,41,81,0.506,16,39,0.41,12,17,0.706,6,36,42,27,1,9,9,13,110
1610612738,0022300743,2024-02-09,BOS,WAS,W,40.0,12.0,0.769,240,48,92,0.522,11,34,0.324,26,28,0.929,9,40,49,25,9,5,13,17,133
1610612738,0022300729,2024-02-07,BOS,ATL,W,39.0,12.0,0.765,240,49,93,0.527,17,49,0.347,10,11,0.909,6,39,45,33,6,9,14,16,125
1610612738,0022300706,2024-02-04,BOS,MEM,W,38.0,12.0,0.76,240,48,99,0.485,19,51,0.373,16,18,0.889,17,40,57,30,12,4,10,13,131
1610612738,0022300684,2024-02-01,BOS,LAL,L,37.0,12.0,0.755,240,41,97,0.423,16,48,0.333,7,7,1.0,14,40,54,30,4,12,15,19,105
1610612738,0022300670,2024-01-30,BOS,IND,W,37.0,11.0,0.771,240,47,87,0.54,17,36,0.472,18,22,0.818,7,33,40,25,6,9,10,16,129
1610612738,0022300659,2024-01-29,BOS,NOP,W,36.0,11.0,0.766,240,43,85,0.506,17,46,0.37,15,20,0.75,6,34,40,27,7,5,11,15,118
1610612738,0022300646,2024-01-27,BOS,LAC,L,35.0,11.0,0.761,240,36,100,0.36,10,40,0.25,14,16,0.875,18,34,52,21,2,9,11,13,96
1610612738,0022300630,2024-01-25,BOS,MIA,W,35.0,10.0,0.778,240,51,80,0.638,22,40,0.55,19,20,0.95,6,41,47,36,4,5,11,10,143
1610612738,0022300611,2024-01-22,BOS,DAL,W,34.0,10.0,0.773,240,41,88,0.466,15,46,0.326,22,30,0.733,5,39,44,26,7,8,6,20,119
1610612738,0022300603,2024-01-21,BOS,HOU,W,33.0,10.0,0.767,240,43,98,0.439,17,47,0.362,13,18,0.722,16,39,55,31,10,12,16,17,116
1610612738,0022300586,2024-01-19,BOS,DEN,L,32.0,10.0,0.762,240,38,89,0.427,14,44,0.318,10,14,0.714,12,26,38,21,5,2,2,17,100
1610612738,0022300571,2024-01-17,BOS,SAS,W,32.0,9.0,0.78,240,42,90,0.467,18,38,0.474,15,19,0.789,12,42,54,22,5,6,12,15,117
1610612738,0022300563,2024-01-15,BOS,TOR,W,31.0,9.0,0.775,240,33,82,0.402,16,39,0.41,23,25,0.92,5,48,53,20,3,7,12,16,105
1610612738,0022300542,2024-01-13,BOS,HOU,W,30.0,9.0,0.769,240,51,95,0.537,24,47,0.511,19,25,0.76,10,40,50,26,7,8,11,21,145
1610612738,0022300528,2024-01-11,BOS,MIL,L,29.0,9.0,0.763,240,34,91,0.374,9,35,0.257,25,30,0.833,6,25,31,22,5,5,6,13,102
1610612738,0022300517,2024-01-10,BOS,MIN,W,29.0,8.0,0.784,265,39,90,0.433,19,47,0.404,30,31,0.968,7,39,46,21,5,4,8,19,127
1610612738,0022300507,2024-01-08,BOS,IND,L,28.0,8.0,0.778,240,47,90,0.522,17,35,0.486,20,29,0.69,13,29,42,26,3,8,15,20,131
1610612738,0022300493,2024-01-06,BOS,IND,W,28.0,7.0,0.8,240,46,90,0.511,16,41,0.39,10,19,0.526,13,43,56,26,6,6,17,20,118
1610612738,0022300479,2024-01-05,BOS,UTA,W,27.0,7.0,0.794,240,39,90,0.433,17,49,0.347,31,36,0.861,9,47,56,24,9,8,12,23,126
1610612738,0022300462,2024-01-02,BOS,OKC,L,26.0,7.0,0.788,240,42,92,0.457,15,40,0.375,24,29,0.828,17,30,47,33,7,10,14,15,123
1610612738,0022300448,2023-12-31,BOS,SAS,W,26.0,6.0,0.813,240,51,95,0.537,15,42,0.357,17,22,0.773,13,44,57,29,6,7,10,12,134
1610612738,0022300432,2023-12-29,BOS,TOR,W,25.0,6.0,0.806,240,43,88,0.489,17,39,0.436,17,20,0.85,13,39,52,29,3,6,16,17,120
1610612738,0022300421,2023-12-28,BOS,DET,W,24.0,6.0,0.8,265,48,99,0.485,11,39,0.282,21,25,0.84,11,32,43,25,10,4,12,15,128
1610612738,0022300403,2023-12-25,BOS,LAL,W,23.0,6.0,0.793,240,46,91,0.505,13,42,0.31,21,28,0.75,11,33,44,31,8,7,8,17,126
1610612738,0022300389,2023-12-23,BOS,LAC,W,22.0,6.0,0.786,240,49,94,0.521,25,53,0.472,22,28,0.786,15,36,51,33,4,5,9,19,145
1610612738,0022300373,2023-12-20,BOS,SAC,W,21.0,6.0,0.778,240,51,92,0.554,22,42,0.524,20,24,0.833,14,36,50,35,6,10,9,17,144
1610612738,0022300362,2023-12-19,BOS,GSW,L,20.0,6.0,0.769,265,47,114,0.412,17,58,0.293,15,17,0.882,18,37,55,28,6,5,8,13,126
1610612738,0022300344,2023-12-17,BOS,ORL,W,20.0,5.0,0.8,240,45,95,0.474,17,36,0.472,7,8,0.875,10,45,55,18,4,10,14,19,114
1610612738,0022300329,2023-12-15,BOS,ORL,W,19.0,5.0,0.792,240,48,92,0.522,18,42,0.429,14,20,0.7,9,25,34,31,14,7,10,22,128
1610612738,0022300319,2023-12-14,BOS,CLE,W,18.0,5.0,0.783,240,43,85,0.506,13,36,0.361,17,20,0.85,13,31,44,22,7,8,13,15,116
1610612738,0022300305,2023-12-12,BOS,CLE,W,17.0,5.0,0.773,240,38,84,0.452,18,44,0.409,26,26,1.0,12,33,45,23,9,9,13,13,120
1610612738,0022301227,2023-12-08,BOS,NYK,W,16.0,5.0,0.762,240,48,91,0.527,19,47,0.404,18,21,0.857,8,26,34,24,8,5,7,19,133
1610612738,0022301202,2023-12-04,BOS,IND,L,15.0,5.0,0.75,240,46,97,0.474,12,41,0.293,8,12,0.667,13,43,56,27,5,9,17,19,112
1610612738,0022300275,2023-12-01,BOS,PHI,W,15.0,4.0,0.789,240,39,77,0.506,16,33,0.485,31,36,0.861,10,36,46,25,10,8,20,18,125
1610612738,0022300053,2023-11-28,BOS,CHI,W,14.0,4.0,0.778,240,47,90,0.522,21,49,0.429,9,12,0.75,11,41,52,36,6,9,16,18,124
1610612738,0022300246,2023-11-26,BOS,ATL,W,13.0,4.0,0.765,240,42,95,0.442,13,47,0.277,16,20,0.8,18,40,58,24,9,3,12,19,113
1610612738,0022300043,2023-11-24,BOS,ORL,L,12.0,4.0,0.75,240,31,76,0.408,7,29,0.241,27,37,0.73,4,27,31,17,10,4,14,18,96
1610612738,0022300228,2023-11-22,BOS,MIL,W,12.0,3.0,0.8,240,44,84,0.524,17,42,0.405,14,17,0.824,4,39,43,27,3,5,15,15,119
1610612738,0022300217,2023-11-20,BOS,CHA,L,11.0,3.0,0.786,265,42,97,0.433,16,50,0.32,18,28,0.643,11,37,48,19,6,8,13,15,118
1610612738,0022300213,2023-11-19,BOS,MEM,W,11.0,2.0,0.846,240,35,77,0.455,12,31,0.387,20,25,0.8,9,36,45,20,6,10,17,19,102
1610612738,0022300031,2023-11-17,BOS,TOR,W,10.0,2.0,0.833,240,42,92,0.457,16,46,0.348,8,9,0.889,8,36,44,29,5,4,10,13,108
1610612738,0022300194,2023-11-15,BOS,PHI,W,9.0,2.0,0.818,240,42,88,0.477,18,50,0.36,15,19,0.789,12,33,45,23,7,8,9,15,117
1610612738,0022300188,2023-11-13,BOS,NYK,W,8.0,2.0,0.8,240,40,79,0.506,19,43,0.442,15,16,0.938,8,29,37,27,3,3,11,22,114
1610612738,0022300174,2023-11-11,BOS,TOR,W,7.0,2.0,0.778,240,47,86,0.547,15,44,0.341,8,13,0.615,5,41,46,30,1,4,12,14,117
1610612738,0022300010,2023-11-10,BOS,BKN,W,6.0,2.0,0.75,240,41,94,0.436,19,52,0.365,20,28,0.714,17,35,52,29,5,3,7,13,121
1610612738,0022300159,2023-11-08,BOS,PHI,L,5.0,2.0,0.714,240,36,91,0.396,15,47,0.319,16,19,0.842,9,34,43,28,8,6,12,13,103
1610612738,0022300154,2023-11-06,BOS,MIN,L,5.0,1.0,0.833,265,36,92,0.391,11,39,0.282,26,34,0.765,11,34,45,20,13,2,16,26,109
1610612738,0022300136,2023-11-04,BOS,BKN,W,5.0,0.0,1.0,240,43,90,0.478,15,45,0.333,23,27,0.852,10,40,50,22,4,6,11,17,124
1610612738,0022300118,2023-11-01,BOS,IND,W,4.0,0.0,1.0,240,54,95,0.568,20,35,0.571,27,28,0.964,11,46,57,27,5,2,11,19,155
1610612738,0022300103,2023-10-30,BOS,WAS,W,3.0,0.0,1.0,240,51,102,0.5,19,53,0.358,5,7,0.714,15,36,51,31,11,6,17,21,126
1610612738,0022300080,2023-10-27,BOS,MIA,W,2.0,0.0,1.0,240,45,95,0.474,16,39,0.41,13,19,0.684,16,39,55,20,7,6,15,19,119
1610612738,0022300065,2023-10-25,BOS,NYK,W,1.0,0.0,1.0,240,37,77,0.481,12,39,0.308,22,26,0.846,7,39,46,18,6,11,13,22,108
1610612739,0022301100,2024-04-02,CLE,UTA,W,46.0,30.0,0.605,240,46,85,0.541,16,39,0.41,21,24,0.875,9,32,41,38,10,6,13,14,129
1610612739,0022301077,2024-03-31,CLE,DEN,L,45.0,30.0,0.6,240,38,82,0.463,8,25,0.32,17,21,0.81,6,22,28,26,10,4,15,12,101
1610612739,0022301067,2024-03-29,CLE,PHI,W,45.0,29.0,0.608,240,45,82,0.549,16,37,0.432,11,13,0.846,5,32,37,34,4,3,13,17,117
1610612739,0022301048,2024-03-27,CLE,CHA,L,44.0,29.0,0.603,240,42,85,0.494,19,44,0.432,8,14,0.571,9,23,32,33,7,1,13,21,111
1610612739,0022301033,2024-03-25,CLE,CHA,W,44.0,28.0,0.611,240,46,86,0.535,17,41,0.415,6,10,0.6,9,38,47,41,4,3,12,15,115
1610612739,0022301029,2024-03-24,CLE,MIA,L,43.0,28.0,0.606,240,30,72,0.417,9,29,0.31,15,20,0.75,4,26,30,24,3,3,17,16,84
1610612739,0022301014,2024-03-22,CLE,MIN,L,43.0,27.0,0.614,240,34,81,0.42,7,29,0.241,16,19,0.842,10,31,41,22,6,5,12,14,91
1610612739,0022300996,2024-03-20,CLE,MIA,L,43.0,26.0,0.623,240,35,75,0.467,15,42,0.357,19,22,0.864,6,31,37,30,3,2,11,19,104
1610612739,0022300983,2024-03-18,CLE,IND,W,43.0,25.0,0.632,240,38,80,0.475,12,32,0.375,20,28,0.714,9,30,39,27,8,4,14,18,108
1610612739,0022300967,2024-03-16,CLE,HOU,L,42.0,25.0,0.627,240,37,82,0.451,12,38,0.316,17,20,0.85,7,38,45,22,6,7,15,12,103
1610612739,0022300951,2024-03-13,CLE,NOP,W,42.0,24.0,0.636,240,47,92,0.511,20,45,0.444,2,3,0.667,8,38,46,38,4,4,9,18,116
1610612739,0022300934,2024-03-11,CLE,PHX,L,41.0,24.0,0.631,240,40,84,0.476,15,46,0.326,16,19,0.842,10,27,37,30,9,0,12,18,111
1610612739,0022300930,2024-03-10,CLE,BKN,L,41.0,23.0,0.641,240,37,76,0.487,14,32,0.438,13,20,0.65,5,26,31,25,8,4,12,17,101
1610612739,0022300911,2024-03-08,CLE,MIN,W,41.0,22.0,0.651,265,38,88,0.432,11,34,0.324,26,36,0.722,10,36,46,27,7,8,12,20,113
1610612739,0022300895,2024-03-06,CLE,ATL,L,40.0,22.0,0.645,240,39,89,0.438,10,44,0.227,13,17,0.765,10,32,42,27,5,4,13,16,101
